"anger","disgust","fear","joy","sadness","surprise","time","system","video","video_emotion","video_gender"
0.0285374,0.0201065,0.036914,0.284506,0.204362,0.00991805,242,"crowdemotion_CNN","fear_F","fear","F"
0.0554353,0.0248635,0.0139645,0.134289,0.20265,0.0101753,243,"crowdemotion_CNN","fear_F","fear","F"
0.0454357,0.0143271,0.00912261,0.047162,0.287675,0.0111126,244,"crowdemotion_CNN","fear_F","fear","F"
0.0634433,0.0213751,0.0150405,0.0717101,0.289313,0.0162386,245,"crowdemotion_CNN","fear_F","fear","F"
0.0684307,0.0245617,0.0172033,0.0823424,0.261963,0.0169604,246,"crowdemotion_CNN","fear_F","fear","F"
0.0546552,0.0164982,0.00879148,0.0981225,0.139208,0.0110578,247,"crowdemotion_CNN","fear_F","fear","F"
0.0658977,0.0192457,0.010624,0.0601278,0.239433,0.015672,248,"crowdemotion_CNN","fear_F","fear","F"
0,0,0,0,0,0,1,"crowdemotion_CNN","fear_M","fear","M"
0,0,0,0,0,0,2,"crowdemotion_CNN","fear_M","fear","M"
0.844078,0.0175624,0.00140357,0.0196642,0.0612298,0.0182945,3,"crowdemotion_CNN","fear_M","fear","M"
0.724874,0.0406196,0.00159619,0.0155948,0.0608173,0.0903332,4,"crowdemotion_CNN","fear_M","fear","M"
0.530606,0.0862737,0.00172133,0.0255727,0.0797447,0.147091,5,"crowdemotion_CNN","fear_M","fear","M"
0.573641,0.110232,0.00104786,0.00867704,0.0423569,0.205135,6,"crowdemotion_CNN","fear_M","fear","M"
0.400139,0.0910967,0.00159891,0.00603113,0.0654366,0.313912,7,"crowdemotion_CNN","fear_M","fear","M"
0.389312,0.0679658,0.00220551,0.0134493,0.0985578,0.225879,8,"crowdemotion_CNN","fear_M","fear","M"
0.08969,0.0634307,0.00320123,0.00274143,0.0660398,0.73125,9,"crowdemotion_CNN","fear_M","fear","M"
0.039951,0.020286,0.00137372,0.000464395,0.0321713,0.894602,10,"crowdemotion_CNN","fear_M","fear","M"
0.0710002,0.0239272,0.000596499,0.000938154,0.0418076,0.842323,11,"crowdemotion_CNN","fear_M","fear","M"
0.189873,0.0382831,0.00255212,0.00433441,0.093909,0.597867,12,"crowdemotion_CNN","fear_M","fear","M"
0.205846,0.0506319,0.00158594,0.00298394,0.0986857,0.560713,13,"crowdemotion_CNN","fear_M","fear","M"
0.371604,0.0432283,0.00207682,0.00418899,0.136934,0.393019,14,"crowdemotion_CNN","fear_M","fear","M"
0.594852,0.0385546,0.00242744,0.00854212,0.0889163,0.179281,15,"crowdemotion_CNN","fear_M","fear","M"
0.438931,0.06976,0.00119202,0.00654707,0.0848568,0.250156,16,"crowdemotion_CNN","fear_M","fear","M"
0.156735,0.0332269,0.000908165,0.00166072,0.0663475,0.703024,17,"crowdemotion_CNN","fear_M","fear","M"
0.241999,0.0445376,0.00199392,0.00333119,0.0782891,0.55564,18,"crowdemotion_CNN","fear_M","fear","M"
0.250435,0.0692609,0.00321434,0.00585874,0.143222,0.439584,19,"crowdemotion_CNN","fear_M","fear","M"
0.184973,0.0465322,0.000376357,0.000925626,0.0417442,0.689235,20,"crowdemotion_CNN","fear_M","fear","M"
0.231987,0.0462993,0.000912458,0.0023594,0.0422029,0.636821,21,"crowdemotion_CNN","fear_M","fear","M"
0.223763,0.083967,0.00132284,0.00354052,0.0858818,0.528997,22,"crowdemotion_CNN","fear_M","fear","M"
0.21164,0.0683623,0.00145421,0.00355856,0.0504463,0.611491,23,"crowdemotion_CNN","fear_M","fear","M"
0.17806,0.0621634,0.00200389,0.00396003,0.0730059,0.616754,24,"crowdemotion_CNN","fear_M","fear","M"
0.331512,0.0689379,0.00163838,0.00685775,0.0730802,0.444205,25,"crowdemotion_CNN","fear_M","fear","M"
0.206523,0.0571839,0.001188,0.00276281,0.0722448,0.594284,26,"crowdemotion_CNN","fear_M","fear","M"
0.18182,0.0613462,0.00228728,0.00329098,0.0683937,0.578956,27,"crowdemotion_CNN","fear_M","fear","M"
0.547673,0.0580986,0.00162567,0.00479081,0.112898,0.122835,28,"crowdemotion_CNN","fear_M","fear","M"
0.569545,0.0534544,0.00147088,0.018603,0.115716,0.0691528,29,"crowdemotion_CNN","fear_M","fear","M"
0.45222,0.0551011,0.000764336,0.00553276,0.0897613,0.194179,30,"crowdemotion_CNN","fear_M","fear","M"
0.452694,0.0448373,0.00129047,0.00616027,0.0950971,0.150678,31,"crowdemotion_CNN","fear_M","fear","M"
0.410298,0.0516914,0.000976228,0.00687204,0.125334,0.119994,32,"crowdemotion_CNN","fear_M","fear","M"
0.430597,0.0675885,0.00112537,0.0103558,0.07109,0.179487,33,"crowdemotion_CNN","fear_M","fear","M"
0.383026,0.048181,0.00162359,0.0100205,0.103784,0.140935,34,"crowdemotion_CNN","fear_M","fear","M"
0.403893,0.0520615,0.00119062,0.0096953,0.097547,0.123526,35,"crowdemotion_CNN","fear_M","fear","M"
0.396737,0.0443693,0.00164264,0.009393,0.116613,0.124439,36,"crowdemotion_CNN","fear_M","fear","M"
0.302761,0.0705017,0.00216666,0.00738017,0.0931791,0.29482,37,"crowdemotion_CNN","fear_M","fear","M"
0.314685,0.051126,0.0024923,0.0101941,0.111399,0.24109,38,"crowdemotion_CNN","fear_M","fear","M"
0.362587,0.0574289,0.0026293,0.0127449,0.111803,0.233013,39,"crowdemotion_CNN","fear_M","fear","M"
0.386568,0.0421562,0.00156896,0.0092168,0.131183,0.120449,40,"crowdemotion_CNN","fear_M","fear","M"
0.451295,0.0505076,0.00117418,0.00947212,0.1305,0.0787257,41,"crowdemotion_CNN","fear_M","fear","M"
0.503605,0.0794747,0.00217116,0.00678011,0.107166,0.137036,42,"crowdemotion_CNN","fear_M","fear","M"
0.422936,0.131366,0.00162631,0.00867603,0.0787265,0.162072,43,"crowdemotion_CNN","fear_M","fear","M"
0.401569,0.0813075,0.00199406,0.00791123,0.111218,0.174897,44,"crowdemotion_CNN","fear_M","fear","M"
0.625321,0.0443512,0.000758018,0.00363257,0.139871,0.0678767,45,"crowdemotion_CNN","fear_M","fear","M"
0.406636,0.0427566,0.000734773,0.00462811,0.0929802,0.343002,46,"crowdemotion_CNN","fear_M","fear","M"
0.362868,0.0547221,0.00183216,0.00805658,0.0776061,0.342225,47,"crowdemotion_CNN","fear_M","fear","M"
0.444156,0.0615577,0.000832329,0.00932016,0.0832723,0.152312,48,"crowdemotion_CNN","fear_M","fear","M"
0.402695,0.0570881,0.00161358,0.0134021,0.079775,0.13767,49,"crowdemotion_CNN","fear_M","fear","M"
0.452193,0.0477903,0.00148549,0.0161759,0.0797905,0.128696,50,"crowdemotion_CNN","fear_M","fear","M"
0.414527,0.0461229,0.00179903,0.0112521,0.0879871,0.105514,51,"crowdemotion_CNN","fear_M","fear","M"
0.469179,0.0574188,0.00177838,0.0134222,0.085672,0.135165,52,"crowdemotion_CNN","fear_M","fear","M"
0.509052,0.103665,0.00217501,0.0117859,0.0866462,0.113511,53,"crowdemotion_CNN","fear_M","fear","M"
0.219887,0.0831739,0.00185386,0.00217084,0.0700684,0.57267,54,"crowdemotion_CNN","fear_M","fear","M"
0.498931,0.0524666,0.00140541,0.00186082,0.174736,0.204853,55,"crowdemotion_CNN","fear_M","fear","M"
0.475629,0.0463044,0.00151633,0.00866929,0.166437,0.0929608,56,"crowdemotion_CNN","fear_M","fear","M"
0.370187,0.0494946,0.00195101,0.0152549,0.130005,0.0991794,57,"crowdemotion_CNN","fear_M","fear","M"
0.423151,0.0435713,0.0015236,0.0101297,0.121715,0.0972047,58,"crowdemotion_CNN","fear_M","fear","M"
0.363825,0.0661808,0.00299937,0.0118883,0.142285,0.200118,59,"crowdemotion_CNN","fear_M","fear","M"
0.373167,0.0674606,0.00171487,0.0132366,0.124558,0.212856,60,"crowdemotion_CNN","fear_M","fear","M"
0.412644,0.0593831,0.00194166,0.0140332,0.0918938,0.133941,61,"crowdemotion_CNN","fear_M","fear","M"
0.482414,0.116876,0.00211625,0.00507005,0.0866404,0.25186,62,"crowdemotion_CNN","fear_M","fear","M"
0.534027,0.114991,0.0031459,0.013824,0.083667,0.101622,63,"crowdemotion_CNN","fear_M","fear","M"
0.533538,0.0750285,0.00148212,0.0149665,0.115375,0.115834,64,"crowdemotion_CNN","fear_M","fear","M"
0.707833,0.0347668,0.00113005,0.00495471,0.119473,0.0544464,65,"crowdemotion_CNN","fear_M","fear","M"
0.584011,0.0546358,0.00206286,0.0129665,0.0799402,0.0859967,66,"crowdemotion_CNN","fear_M","fear","M"
0.480053,0.0483994,0.0014226,0.0125616,0.12156,0.0837272,67,"crowdemotion_CNN","fear_M","fear","M"
0.30522,0.0939722,0.00135949,0.00226573,0.04718,0.516202,68,"crowdemotion_CNN","fear_M","fear","M"
0.413749,0.0829247,0.00294899,0.00434114,0.106572,0.300204,69,"crowdemotion_CNN","fear_M","fear","M"
0.485623,0.0512899,0.00482566,0.00955887,0.221833,0.0799397,70,"crowdemotion_CNN","fear_M","fear","M"
0.492115,0.0472305,0.00191111,0.00928699,0.172819,0.0929285,71,"crowdemotion_CNN","fear_M","fear","M"
0.418972,0.0316254,0.00173291,0.010165,0.152784,0.0961895,72,"crowdemotion_CNN","fear_M","fear","M"
0.296578,0.0898082,0.00117198,0.00211248,0.0733311,0.503964,73,"crowdemotion_CNN","fear_M","fear","M"
0.299257,0.0506918,0.000931421,0.00345511,0.0813125,0.527664,74,"crowdemotion_CNN","fear_M","fear","M"
0.427664,0.0609714,0.00260456,0.00399954,0.141324,0.260122,75,"crowdemotion_CNN","fear_M","fear","M"
0.317886,0.06342,0.00173937,0.00481999,0.0901339,0.43618,76,"crowdemotion_CNN","fear_M","fear","M"
0.31139,0.0624225,0.00249773,0.00351951,0.0984631,0.432095,77,"crowdemotion_CNN","fear_M","fear","M"
0.363659,0.0629536,0.00228144,0.00267848,0.14997,0.328406,78,"crowdemotion_CNN","fear_M","fear","M"
0.253451,0.0881817,0.00176266,0.00306035,0.13025,0.434244,79,"crowdemotion_CNN","fear_M","fear","M"
0.27547,0.0671801,0.00260992,0.00416254,0.111157,0.431391,80,"crowdemotion_CNN","fear_M","fear","M"
0.300347,0.0641067,0.00227126,0.00317615,0.167141,0.40175,81,"crowdemotion_CNN","fear_M","fear","M"
0.487927,0.0923788,0.00346676,0.00405396,0.0921087,0.204343,82,"crowdemotion_CNN","fear_M","fear","M"
0.445013,0.086508,0.00323279,0.00971658,0.161349,0.195977,83,"crowdemotion_CNN","fear_M","fear","M"
0.334413,0.0953928,0.00112441,0.00470502,0.0645875,0.455401,84,"crowdemotion_CNN","fear_M","fear","M"
0.19518,0.044057,0.00084408,0.00196936,0.0612299,0.648763,85,"crowdemotion_CNN","fear_M","fear","M"
0.228612,0.0579642,0.00137207,0.00350009,0.0859279,0.549501,86,"crowdemotion_CNN","fear_M","fear","M"
0.434364,0.0808593,0.00235344,0.00770675,0.17488,0.206951,87,"crowdemotion_CNN","fear_M","fear","M"
0.418721,0.049457,0.00211587,0.00891939,0.123013,0.199353,88,"crowdemotion_CNN","fear_M","fear","M"
0.154696,0.0438956,0.00244821,0.00291413,0.100326,0.611459,89,"crowdemotion_CNN","fear_M","fear","M"
0.592003,0.0497472,0.00216874,0.00322551,0.098443,0.187412,90,"crowdemotion_CNN","fear_M","fear","M"
0.394065,0.0924064,0.00231759,0.00407711,0.107277,0.31482,91,"crowdemotion_CNN","fear_M","fear","M"
0.304428,0.0947625,0.00345555,0.00407981,0.109499,0.379607,92,"crowdemotion_CNN","fear_M","fear","M"
0.485368,0.0699829,0.0031127,0.00464271,0.164546,0.211859,93,"crowdemotion_CNN","fear_M","fear","M"
0.522313,0.0588435,0.00121093,0.00506641,0.140491,0.117146,94,"crowdemotion_CNN","fear_M","fear","M"
0.60157,0.0655916,0.00246631,0.0059606,0.118038,0.071415,95,"crowdemotion_CNN","fear_M","fear","M"
0.471285,0.0603675,0.00163608,0.00616879,0.163678,0.13087,96,"crowdemotion_CNN","fear_M","fear","M"
0.329285,0.0543817,0.0033422,0.00888635,0.166494,0.224328,97,"crowdemotion_CNN","fear_M","fear","M"
0.415348,0.0568496,0.00206642,0.00708338,0.157788,0.191103,98,"crowdemotion_CNN","fear_M","fear","M"
0.39004,0.056978,0.00231785,0.00996059,0.146858,0.177595,99,"crowdemotion_CNN","fear_M","fear","M"
0.387476,0.0434554,0.00181348,0.00858071,0.145309,0.119128,100,"crowdemotion_CNN","fear_M","fear","M"
0.40799,0.0395061,0.00183409,0.0122317,0.138237,0.0994609,101,"crowdemotion_CNN","fear_M","fear","M"
0.498574,0.03761,0.000769896,0.0037916,0.136403,0.119417,102,"crowdemotion_CNN","fear_M","fear","M"
0.399529,0.0483608,0.00145028,0.00542837,0.118576,0.183445,103,"crowdemotion_CNN","fear_M","fear","M"
0.482832,0.0541465,0.00202245,0.0141137,0.121634,0.0883139,104,"crowdemotion_CNN","fear_M","fear","M"
0.383557,0.0432789,0.00177195,0.0110407,0.153811,0.129603,105,"crowdemotion_CNN","fear_M","fear","M"
0.412437,0.0514233,0.0018358,0.0163711,0.118577,0.132446,106,"crowdemotion_CNN","fear_M","fear","M"
0.505096,0.0485938,0.00178991,0.0159274,0.123663,0.0640611,107,"crowdemotion_CNN","fear_M","fear","M"
0.261699,0.0674856,0.00309808,0.00884768,0.120988,0.33759,108,"crowdemotion_CNN","fear_M","fear","M"
0.372792,0.0529041,0.0028109,0.00859832,0.180903,0.168627,109,"crowdemotion_CNN","fear_M","fear","M"
0.627442,0.0284377,0.00142517,0.00643741,0.132733,0.0411051,110,"crowdemotion_CNN","fear_M","fear","M"
0.422925,0.0402337,0.00157255,0.0102059,0.194095,0.0239476,111,"crowdemotion_CNN","fear_M","fear","M"
0.501153,0.0582115,0.000930962,0.00659096,0.0552682,0.270606,112,"crowdemotion_CNN","fear_M","fear","M"
0.563092,0.050412,0.00132357,0.00843446,0.0941736,0.127772,113,"crowdemotion_CNN","fear_M","fear","M"
0.496769,0.0408148,0.0020469,0.01401,0.134186,0.0675343,114,"crowdemotion_CNN","fear_M","fear","M"
0.419878,0.0524302,0.00213924,0.0160158,0.123449,0.102308,115,"crowdemotion_CNN","fear_M","fear","M"
0.404982,0.0549651,0.00199738,0.0142388,0.140494,0.0979205,116,"crowdemotion_CNN","fear_M","fear","M"
0.407415,0.0685139,0.00252341,0.012368,0.129704,0.158523,117,"crowdemotion_CNN","fear_M","fear","M"
0.31734,0.0665902,0.0031953,0.00896701,0.136383,0.311039,118,"crowdemotion_CNN","fear_M","fear","M"
0.305293,0.0611888,0.00320193,0.0122564,0.157744,0.26372,119,"crowdemotion_CNN","fear_M","fear","M"
0.389627,0.072692,0.00275118,0.0209997,0.120564,0.207253,120,"crowdemotion_CNN","fear_M","fear","M"
0.412115,0.057425,0.00193655,0.014995,0.12809,0.146095,121,"crowdemotion_CNN","fear_M","fear","M"
0.450173,0.0597809,0.00229421,0.0164573,0.122726,0.105755,122,"crowdemotion_CNN","fear_M","fear","M"
0.395621,0.0411895,0.00118698,0.00880014,0.17037,0.22897,123,"crowdemotion_CNN","fear_M","fear","M"
0.401615,0.0394927,0.00181483,0.0100762,0.126969,0.163975,124,"crowdemotion_CNN","fear_M","fear","M"
0.500046,0.0622365,0.00101334,0.010131,0.107487,0.117105,125,"crowdemotion_CNN","fear_M","fear","M"
0.537327,0.0466864,0.00105964,0.00481344,0.0888608,0.169353,126,"crowdemotion_CNN","fear_M","fear","M"
0.231035,0.0426047,0.00250747,0.00310397,0.105886,0.543903,127,"crowdemotion_CNN","fear_M","fear","M"
0.396223,0.0500523,0.00235994,0.00647018,0.125523,0.289663,128,"crowdemotion_CNN","fear_M","fear","M"
0.332619,0.0567856,0.000992413,0.00861877,0.0742004,0.379279,129,"crowdemotion_CNN","fear_M","fear","M"
0.457752,0.0487424,0.00150847,0.0101449,0.0731897,0.243531,130,"crowdemotion_CNN","fear_M","fear","M"
0.544584,0.0453914,0.000266932,0.00181047,0.0597428,0.267921,131,"crowdemotion_CNN","fear_M","fear","M"
0.508013,0.0445425,0.00107098,0.00310076,0.0515928,0.295709,132,"crowdemotion_CNN","fear_M","fear","M"
0.455737,0.0562742,0.00124986,0.00881958,0.0908985,0.221832,133,"crowdemotion_CNN","fear_M","fear","M"
0.366784,0.0561514,0.00181578,0.00901919,0.0818234,0.293745,134,"crowdemotion_CNN","fear_M","fear","M"
0.367559,0.0489253,0.00134625,0.00564262,0.070729,0.355609,135,"crowdemotion_CNN","fear_M","fear","M"
0.424038,0.052233,0.00169823,0.00856758,0.0843811,0.23115,136,"crowdemotion_CNN","fear_M","fear","M"
0.494299,0.0538399,0.00113188,0.00584718,0.0566732,0.283352,137,"crowdemotion_CNN","fear_M","fear","M"
0.421514,0.0816693,0.00183254,0.00198146,0.0875545,0.352934,138,"crowdemotion_CNN","fear_M","fear","M"
0.304013,0.0934031,0.00190971,0.00249566,0.0842522,0.445178,139,"crowdemotion_CNN","fear_M","fear","M"
0.360495,0.11109,0.00427693,0.0103776,0.0771334,0.331081,140,"crowdemotion_CNN","fear_M","fear","M"
0.351806,0.0799481,0.00233783,0.00427916,0.106881,0.31212,141,"crowdemotion_CNN","fear_M","fear","M"
0.496204,0.101258,0.00253728,0.0120067,0.123495,0.0927009,142,"crowdemotion_CNN","fear_M","fear","M"
0.428346,0.0824987,0.00256327,0.0138589,0.19094,0.0577553,143,"crowdemotion_CNN","fear_M","fear","M"
0.650621,0.0355701,0.00150584,0.00582707,0.178363,0.0433033,144,"crowdemotion_CNN","fear_M","fear","M"
0.548902,0.0536021,0.00209993,0.016411,0.138192,0.0586947,145,"crowdemotion_CNN","fear_M","fear","M"
0.664793,0.0772981,0.00178341,0.00512325,0.0870397,0.0580121,146,"crowdemotion_CNN","fear_M","fear","M"
0.490161,0.150678,0.00265355,0.0109048,0.0988779,0.0848927,147,"crowdemotion_CNN","fear_M","fear","M"
0.260687,0.108956,0.0120898,0.00630158,0.293083,0.243645,148,"crowdemotion_CNN","fear_M","fear","M"
0.466145,0.0560004,0.00248403,0.0030801,0.269454,0.0968289,149,"crowdemotion_CNN","fear_M","fear","M"
0.52143,0.0770506,0.00126913,0.00605293,0.138079,0.065787,150,"crowdemotion_CNN","fear_M","fear","M"
0.455699,0.0996667,0.00130202,0.00410014,0.113446,0.210808,151,"crowdemotion_CNN","fear_M","fear","M"
0.398585,0.0604245,0.00268819,0.00426653,0.177463,0.213051,152,"crowdemotion_CNN","fear_M","fear","M"
0.550483,0.119817,0.00244811,0.00895763,0.0649393,0.0886113,153,"crowdemotion_CNN","fear_M","fear","M"
0.594935,0.109818,0.00318089,0.0281235,0.0629573,0.0127057,154,"crowdemotion_CNN","fear_M","fear","M"
0.36444,0.0870228,0.00295473,0.00656788,0.129148,0.295947,155,"crowdemotion_CNN","fear_M","fear","M"
0.45156,0.065622,0.00278396,0.0133874,0.225096,0.0858187,156,"crowdemotion_CNN","fear_M","fear","M"
0.466146,0.0670557,0.00356317,0.0185902,0.188074,0.0598874,157,"crowdemotion_CNN","fear_M","fear","M"
0.479724,0.0983429,0.0029049,0.0153548,0.133349,0.0896461,158,"crowdemotion_CNN","fear_M","fear","M"
0.501671,0.153481,0.00233573,0.0146792,0.0932304,0.10574,159,"crowdemotion_CNN","fear_M","fear","M"
0.439352,0.107252,0.00229639,0.0103811,0.156018,0.0892534,160,"crowdemotion_CNN","fear_M","fear","M"
0.409103,0.0887617,0.00267404,0.00703358,0.187761,0.118929,161,"crowdemotion_CNN","fear_M","fear","M"
0.491492,0.109199,0.00213247,0.00916851,0.12118,0.0587116,162,"crowdemotion_CNN","fear_M","fear","M"
0.450469,0.125395,0.00323005,0.00870492,0.170805,0.12281,163,"crowdemotion_CNN","fear_M","fear","M"
0.421906,0.118147,0.00277299,0.010031,0.142882,0.124141,164,"crowdemotion_CNN","fear_M","fear","M"
0.11737,0.0955227,0.00816649,0.00312341,0.149153,0.577132,165,"crowdemotion_CNN","fear_M","fear","M"
0.134064,0.100492,0.00717406,0.00476597,0.157371,0.545452,166,"crowdemotion_CNN","fear_M","fear","M"
0.148536,0.0864953,0.00728638,0.00232488,0.1152,0.613287,167,"crowdemotion_CNN","fear_M","fear","M"
0.185478,0.0911922,0.00457683,0.00306844,0.146059,0.524418,168,"crowdemotion_CNN","fear_M","fear","M"
0.474584,0.128876,0.00432698,0.0073851,0.143846,0.124399,169,"crowdemotion_CNN","fear_M","fear","M"
0.463498,0.0962141,0.00237258,0.00635545,0.140795,0.126407,170,"crowdemotion_CNN","fear_M","fear","M"
0.379476,0.0854161,0.00294701,0.0056208,0.173881,0.204708,171,"crowdemotion_CNN","fear_M","fear","M"
0.411563,0.0753371,0.00281428,0.0077781,0.177231,0.0876531,172,"crowdemotion_CNN","fear_M","fear","M"
0.413905,0.101452,0.00266965,0.00820329,0.149774,0.132488,173,"crowdemotion_CNN","fear_M","fear","M"
0.432997,0.109215,0.00259194,0.0108534,0.135074,0.126024,174,"crowdemotion_CNN","fear_M","fear","M"
0.347318,0.114287,0.00338724,0.0109831,0.149171,0.152853,175,"crowdemotion_CNN","fear_M","fear","M"
0.350341,0.122065,0.00396204,0.00977097,0.183639,0.150699,176,"crowdemotion_CNN","fear_M","fear","M"
0.448286,0.0995179,0.0025148,0.00926178,0.168275,0.103213,177,"crowdemotion_CNN","fear_M","fear","M"
0.42669,0.158265,0.00368073,0.0130193,0.119446,0.0867795,178,"crowdemotion_CNN","fear_M","fear","M"
0.351299,0.192552,0.00385579,0.0199135,0.0683045,0.307827,179,"crowdemotion_CNN","fear_M","fear","M"
0.439366,0.137384,0.00411539,0.0131235,0.0884012,0.266955,180,"crowdemotion_CNN","fear_M","fear","M"
0.337528,0.195731,0.00662619,0.0116652,0.0958196,0.265277,181,"crowdemotion_CNN","fear_M","fear","M"
0.374037,0.0912069,0.00318735,0.0142979,0.161792,0.250712,182,"crowdemotion_CNN","fear_M","fear","M"
0.667804,0.0209969,0.00433417,0.00743587,0.184083,0.0522785,183,"crowdemotion_CNN","fear_M","fear","M"
0.536231,0.0654289,0.0198295,0.0338361,0.17945,0.0346127,184,"crowdemotion_CNN","fear_M","fear","M"
0.481159,0.0766339,0.00512085,0.013216,0.206381,0.0261521,185,"crowdemotion_CNN","fear_M","fear","M"
0.197899,0.0387484,0.00465977,0.0257969,0.33474,0.0239743,186,"crowdemotion_CNN","fear_M","fear","M"
0.170534,0.0555524,0.0102981,0.0215423,0.430964,0.0681071,187,"crowdemotion_CNN","fear_M","fear","M"
0.230889,0.0420103,0.00601121,0.031822,0.360787,0.0236876,188,"crowdemotion_CNN","fear_M","fear","M"
0.113024,0.0356547,0.00743676,0.0143256,0.535608,0.078758,189,"crowdemotion_CNN","fear_M","fear","M"
0.305625,0.180177,0.00429429,0.0370895,0.156039,0.0758239,190,"crowdemotion_CNN","fear_M","fear","M"
0.429599,0.206809,0.0025412,0.0302431,0.0795612,0.0710256,191,"crowdemotion_CNN","fear_M","fear","M"
0.119488,0.116231,0.00762341,0.0140546,0.291313,0.250192,192,"crowdemotion_CNN","fear_M","fear","M"
0.128524,0.0764969,0.0114109,0.0191437,0.354781,0.1294,193,"crowdemotion_CNN","fear_M","fear","M"
0.210402,0.124045,0.00998391,0.0240285,0.289456,0.256105,194,"crowdemotion_CNN","fear_M","fear","M"
0.208232,0.158449,0.00688318,0.0115044,0.183017,0.371767,195,"crowdemotion_CNN","fear_M","fear","M"
0.183854,0.115749,0.00503748,0.00690405,0.209707,0.338014,196,"crowdemotion_CNN","fear_M","fear","M"
0.473299,0.0419713,0.0049276,0.00891277,0.203071,0.208178,197,"crowdemotion_CNN","fear_M","fear","M"
0.272285,0.0853742,0.00512668,0.00917856,0.197444,0.282259,198,"crowdemotion_CNN","fear_M","fear","M"
0.282893,0.0825841,0.00477231,0.00926927,0.19468,0.338788,199,"crowdemotion_CNN","fear_M","fear","M"
0.40771,0.108895,0.00836251,0.00776993,0.107593,0.229871,200,"crowdemotion_CNN","fear_M","fear","M"
0.375944,0.103547,0.00497751,0.0135301,0.195429,0.104229,201,"crowdemotion_CNN","fear_M","fear","M"
0.504295,0.06492,0.00197364,0.0077932,0.180211,0.0890984,202,"crowdemotion_CNN","fear_M","fear","M"
0.266372,0.0573725,0.00255559,0.00828759,0.211898,0.270022,203,"crowdemotion_CNN","fear_M","fear","M"
